id,Polling Center,Candidate,Party_ID,Party,Votes,Municipality
1,0105C,RASIM SELMANAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1048,Deçan
1,0105C,XHEVDET HASANMETAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,270,Deçan
1,0106C,BILALL HADERGJONAJ,61,LËVIZJA VETËVENDOSJE!,105,Deçan
1,0106C,BLERIM BAJRAKTARAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,470,Deçan
1,0106C,RASIM SELMANAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1752,Deçan
1,0106C,XHEVDET HASANMETAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,182,Deçan
1,0108C,BILALL HADERGJONAJ,61,LËVIZJA VETËVENDOSJE!,56,Deçan
1,0108C,BLERIM BAJRAKTARAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1454,Deçan
1,0108C,RASIM SELMANAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,660,Deçan
1,0108C,XHEVDET HASANMETAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,61,Deçan
1,0110C,BILALL HADERGJONAJ,61,LËVIZJA VETËVENDOSJE!,45,Deçan
1,0110C,BLERIM BAJRAKTARAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,280,Deçan
1,0110C,RASIM SELMANAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,741,Deçan
1,0110C,XHEVDET HASANMETAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,85,Deçan
1,BM101,BILALL HADERGJONAJ,61,LËVIZJA VETËVENDOSJE!,8,Deçan
1,BM101,BLERIM BAJRAKTARAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,13,Deçan
1,BM101,RASIM SELMANAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,2,Deçan
1,BM101,XHEVDET HASANMETAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,4,Deçan
1,CB101,BILALL HADERGJONAJ,61,LËVIZJA VETËVENDOSJE!,6,Deçan
1,CB101,BLERIM BAJRAKTARAJ,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,22,Deçan
1,CB101,RASIM SELMANAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,45,Deçan
1,CB101,XHEVDET HASANMETAJ,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,4,Deçan
10,1001D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,45,Kamenicë
10,1001D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,539,Kamenicë
10,1001D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,738,Kamenicë
10,1001D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,529,Kamenicë
10,1001D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,589,Kamenicë
10,1001X,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,53,Kamenicë
10,1001X,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,430,Kamenicë
10,1001X,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,619,Kamenicë
10,1001X,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,380,Kamenicë
10,1001X,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,496,Kamenicë
10,1002D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,30,Kamenicë
10,1002D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,327,Kamenicë
10,1002D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,137,Kamenicë
10,1002D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,56,Kamenicë
10,1002D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,462,Kamenicë
10,1003D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,5,Kamenicë
10,1003D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,43,Kamenicë
10,1003D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,179,Kamenicë
10,1003D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,90,Kamenicë
10,1003D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,30,Kamenicë
10,1004D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,6,Kamenicë
10,1004D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,70,Kamenicë
10,1004D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,115,Kamenicë
10,1004D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,73,Kamenicë
10,1004D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,48,Kamenicë
10,1005D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,19,Kamenicë
10,1005D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,586,Kamenicë
10,1005D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,69,Kamenicë
10,1005D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,78,Kamenicë
10,1005D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,197,Kamenicë
10,1006D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,30,Kamenicë
10,1006D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,88,Kamenicë
10,1006D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,5,Kamenicë
10,1006D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,43,Kamenicë
10,1006D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,68,Kamenicë
10,1007D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,5,Kamenicë
10,1007D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,36,Kamenicë
10,1007D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,64,Kamenicë
10,1007D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,91,Kamenicë
10,1007D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,21,Kamenicë
10,1008D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,36,Kamenicë
10,1008D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,256,Kamenicë
10,1008D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,54,Kamenicë
10,1008D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,101,Kamenicë
10,1008D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,254,Kamenicë
10,1009D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,36,Kamenicë
10,1009D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,534,Kamenicë
10,1009D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,142,Kamenicë
10,1009D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,206,Kamenicë
10,1009D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,658,Kamenicë
10,1010D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,5,Kamenicë
10,1010D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,51,Kamenicë
10,1010D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,62,Kamenicë
10,1010D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,26,Kamenicë
10,1010D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,79,Kamenicë
10,1013D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,2,Kamenicë
10,1013D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,88,Kamenicë
10,1013D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,6,Kamenicë
10,1013D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,3,Kamenicë
10,1013D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,14,Kamenicë
10,1015D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,13,Kamenicë
10,1015D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,133,Kamenicë
10,1015D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,122,Kamenicë
10,1015D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,18,Kamenicë
10,1015D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,92,Kamenicë
10,1016D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,11,Kamenicë
10,1016D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,93,Kamenicë
10,1016D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,37,Kamenicë
10,1016D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,56,Kamenicë
10,1016D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,33,Kamenicë
10,1017D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,4,Kamenicë
10,1017D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,84,Kamenicë
10,1017D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,103,Kamenicë
10,1017D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,19,Kamenicë
10,1017D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,134,Kamenicë
10,1022D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,13,Kamenicë
10,1022D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,79,Kamenicë
10,1022D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,7,Kamenicë
10,1022D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,54,Kamenicë
10,1022D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,441,Kamenicë
10,1023D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,15,Kamenicë
10,1023D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,92,Kamenicë
10,1023D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,206,Kamenicë
10,1023D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,53,Kamenicë
10,1023D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,65,Kamenicë
10,1024D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,47,Kamenicë
10,1024D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,547,Kamenicë
10,1024D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,320,Kamenicë
10,1024D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,185,Kamenicë
10,1024D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,544,Kamenicë
10,1025D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,13,Kamenicë
10,1025D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,141,Kamenicë
10,1025D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,11,Kamenicë
10,1025D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,23,Kamenicë
10,1025D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,301,Kamenicë
10,1026D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,11,Kamenicë
10,1026D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,440,Kamenicë
10,1026D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,118,Kamenicë
10,1026D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,118,Kamenicë
10,1026D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,277,Kamenicë
10,1027D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,4,Kamenicë
10,1027D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,61,Kamenicë
10,1027D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,15,Kamenicë
10,1027D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,19,Kamenicë
10,1027D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,70,Kamenicë
10,1028D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,3,Kamenicë
10,1028D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,66,Kamenicë
10,1028D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,21,Kamenicë
10,1028D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,30,Kamenicë
10,1028D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,93,Kamenicë
10,1029D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,5,Kamenicë
10,1029D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,519,Kamenicë
10,1029D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,5,Kamenicë
10,1029D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,17,Kamenicë
10,1029D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,49,Kamenicë
10,1030D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,14,Kamenicë
10,1030D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,417,Kamenicë
10,1030D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,89,Kamenicë
10,1030D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,130,Kamenicë
10,1030D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,339,Kamenicë
10,1031D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,21,Kamenicë
10,1031D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,93,Kamenicë
10,1031D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,45,Kamenicë
10,1031D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,28,Kamenicë
10,1031D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,153,Kamenicë
10,1032D,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,12,Kamenicë
10,1032D,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,126,Kamenicë
10,1032D,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,90,Kamenicë
10,1032D,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,24,Kamenicë
10,1032D,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,538,Kamenicë
10,BM110,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,15,Kamenicë
10,BM110,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,21,Kamenicë
10,BM110,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,20,Kamenicë
10,BM110,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,7,Kamenicë
10,BM110,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,22,Kamenicë
10,CB110,ARDIAN SELISHTA,61,LËVIZJA VETËVENDOSJE!,18,Kamenicë
10,CB110,BEGZAD SINANI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,111,Kamenicë
10,CB110,FATMIR MATOSHI,89,AKR - ALEANCA KOSOVA E RE,67,Kamenicë
10,CB110,LULZIM LECI,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,38,Kamenicë
10,CB110,SHAIP SURDULLI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,88,Kamenicë
11,1102B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,838,Mitrovicë
11,1102B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1862,Mitrovicë
11,1102B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,313,Mitrovicë
11,1102B,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,649,Mitrovicë
11,1102B,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,118,Mitrovicë
11,1102B,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,151,Mitrovicë
11,1102B,VESEL NEZIRI,70,Partia e Drejtësisë - PD,87,Mitrovicë
11,1102X,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,954,Mitrovicë
11,1102X,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,2244,Mitrovicë
11,1102X,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,459,Mitrovicë
11,1102X,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,859,Mitrovicë
11,1102X,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,158,Mitrovicë
11,1102X,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,159,Mitrovicë
11,1102X,VESEL NEZIRI,70,Partia e Drejtësisë - PD,60,Mitrovicë
11,1103B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,539,Mitrovicë
11,1103B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,988,Mitrovicë
11,1103B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,132,Mitrovicë
11,1103B,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,355,Mitrovicë
11,1103B,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,57,Mitrovicë
11,1103B,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,93,Mitrovicë
11,1103B,VESEL NEZIRI,70,Partia e Drejtësisë - PD,23,Mitrovicë
11,1103X,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,357,Mitrovicë
11,1103X,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,574,Mitrovicë
11,1103X,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,64,Mitrovicë
11,1103X,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,343,Mitrovicë
11,1103X,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,31,Mitrovicë
11,1103X,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,42,Mitrovicë
11,1103X,VESEL NEZIRI,70,Partia e Drejtësisë - PD,11,Mitrovicë
11,1104B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,750,Mitrovicë
11,1104B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1580,Mitrovicë
11,1104B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,327,Mitrovicë
11,1104B,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,616,Mitrovicë
11,1104B,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,156,Mitrovicë
11,1104B,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,129,Mitrovicë
11,1104B,VESEL NEZIRI,70,Partia e Drejtësisë - PD,50,Mitrovicë
11,1105B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,510,Mitrovicë
11,1105B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1076,Mitrovicë
11,1105B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,126,Mitrovicë
11,1105B,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,390,Mitrovicë
11,1105B,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,63,Mitrovicë
11,1105B,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,84,Mitrovicë
11,1105B,VESEL NEZIRI,70,Partia e Drejtësisë - PD,28,Mitrovicë
11,1109B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,163,Mitrovicë
11,1109B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,491,Mitrovicë
11,1109B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,136,Mitrovicë
11,1109B,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,152,Mitrovicë
11,1109B,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,36,Mitrovicë
11,1109B,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,29,Mitrovicë
11,1109B,VESEL NEZIRI,70,Partia e Drejtësisë - PD,11,Mitrovicë
11,1111B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,373,Mitrovicë
11,1111B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,672,Mitrovicë
11,1111B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,153,Mitrovicë
11,1111B,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,425,Mitrovicë
11,1111B,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,81,Mitrovicë
11,1111B,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,54,Mitrovicë
11,1111B,VESEL NEZIRI,70,Partia e Drejtësisë - PD,29,Mitrovicë
11,1112B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,314,Mitrovicë
11,1112B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,453,Mitrovicë
11,1112B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,144,Mitrovicë
11,1112B,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,413,Mitrovicë
11,1112B,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,20,Mitrovicë
11,1112B,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,86,Mitrovicë
11,1112B,VESEL NEZIRI,70,Partia e Drejtësisë - PD,14,Mitrovicë
11,1113B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,84,Mitrovicë
11,1113B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,144,Mitrovicë
11,1113B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,46,Mitrovicë
11,1113B,MEHDI JONUZI,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,136,Mitrovicë
11,1113B,NEXHMEDIN SPAHIU,110,TË PAVARURIT E MITROVICËS,5,Mitrovicë
11,1113B,SHABAN DRAGAJ,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,23,Mitrovicë
11,1113B,VESEL NEZIRI,70,Partia e Drejtësisë - PD,14,Mitrovicë
11,1114B,AGIM BAHTIRI,89,AKR - ALEANCA KOSOVA E RE,524,Mitrovicë
11,1114B,AVNI KASTRATI,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,169,Mitrovicë
11,1114B,FARUK MUJKA,61,LËVIZJA VETËVENDOSJE!,3,Mitrovicë
