id,Polling Center,Party_ID,Party,Votes,Municipality
1,0105C,31,NISMA - NISMA PËR KOSOVËN,3,Deçan
1,0105C,34,AKR - ALEANCA KOSOVA E RE,11,Deçan
1,0105C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,367,Deçan
1,0105C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,620,Deçan
1,0105C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,190,Deçan
1,0106C,10,LËVIZJA VETËVENDOSJE!,40,Deçan
1,0106C,21,BK - BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0106C,31,NISMA - NISMA PËR KOSOVËN,1,Deçan
1,0106C,34,AKR - ALEANCA KOSOVA E RE,19,Deçan
1,0106C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,128,Deçan
1,0106C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,636,Deçan
1,0106C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,53,Deçan
1,0107C,10,LËVIZJA VETËVENDOSJE!,13,Deçan
1,0107C,21,BK - BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0107C,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,0107C,34,AKR - ALEANCA KOSOVA E RE,6,Deçan
1,0107C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,65,Deçan
1,0107C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,599,Deçan
1,0107C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,11,Deçan
1,0108C,10,LËVIZJA VETËVENDOSJE!,233,Deçan
1,0108C,21,BK - BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0108C,31,NISMA - NISMA PËR KOSOVËN,13,Deçan
1,0108C,34,AKR - ALEANCA KOSOVA E RE,42,Deçan
1,0108C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,368,Deçan
1,0108C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,549,Deçan
1,0108C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,169,Deçan
1,0110C,10,LËVIZJA VETËVENDOSJE!,113,Deçan
1,0110C,21,BK - BALLI KOMBËTAR I KOSOVËS,17,Deçan
1,0110C,31,NISMA - NISMA PËR KOSOVËN,10,Deçan
1,0110C,34,AKR - ALEANCA KOSOVA E RE,9,Deçan
1,0110C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,178,Deçan
1,0110C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,638,Deçan
1,0110C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,104,Deçan
1,0111C,10,LËVIZJA VETËVENDOSJE!,97,Deçan
1,0111C,21,BK - BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0111C,31,NISMA - NISMA PËR KOSOVËN,8,Deçan
1,0111C,34,AKR - ALEANCA KOSOVA E RE,8,Deçan
1,0111C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,125,Deçan
1,0111C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,539,Deçan
1,0111C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,88,Deçan
1,0112C,10,LËVIZJA VETËVENDOSJE!,40,Deçan
1,0112C,21,BK - BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0112C,31,NISMA - NISMA PËR KOSOVËN,33,Deçan
1,0112C,34,AKR - ALEANCA KOSOVA E RE,4,Deçan
1,0112C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,57,Deçan
1,0112C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,206,Deçan
1,0112C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,48,Deçan
1,0113C,10,LËVIZJA VETËVENDOSJE!,53,Deçan
1,0113C,21,BK - BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0113C,31,NISMA - NISMA PËR KOSOVËN,4,Deçan
1,0113C,34,AKR - ALEANCA KOSOVA E RE,3,Deçan
1,0113C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,117,Deçan
1,0113C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,318,Deçan
1,0113C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,110,Deçan
1,0114C,10,LËVIZJA VETËVENDOSJE!,97,Deçan
1,0114C,21,BK - BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0114C,31,NISMA - NISMA PËR KOSOVËN,6,Deçan
1,0114C,34,AKR - ALEANCA KOSOVA E RE,7,Deçan
1,0114C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,112,Deçan
1,0114C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,412,Deçan
1,0114C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,106,Deçan
1,BM101,10,LËVIZJA VETËVENDOSJE!,27,Deçan
1,BM101,21,BK - BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,BM101,31,NISMA - NISMA PËR KOSOVËN,0,Deçan
1,BM101,34,AKR - ALEANCA KOSOVA E RE,0,Deçan
1,BM101,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5,Deçan
1,BM101,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,14,Deçan
1,BM101,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,19,Deçan
1,CB101,10,LËVIZJA VETËVENDOSJE!,10,Deçan
1,CB101,21,BK - BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,CB101,31,NISMA - NISMA PËR KOSOVËN,3,Deçan
1,CB101,34,AKR - ALEANCA KOSOVA E RE,3,Deçan
1,CB101,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,24,Deçan
1,CB101,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,91,Deçan
1,CB101,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,18,Deçan
2,0201C,10,LËVIZJA VETËVENDOSJE!,501,Gjakovë
2,0201C,30,ALTERNATIVA,694,Gjakovë
2,0201C,31,NISMA - NISMA PËR KOSOVËN,120,Gjakovë
2,0201C,34,AKR - ALEANCA KOSOVA E RE,131,Gjakovë
2,0201C,44,PD - PARTIA E DREJTËSISË,27,Gjakovë
2,0201C,45,PLE - PARTIA LIBERALE EGJIPTIANE,25,Gjakovë
2,0201C,46,FJALA,11,Gjakovë
2,0201C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,217,Gjakovë
2,0201C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,466,Gjakovë
2,0201C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,27,Gjakovë
2,0201C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,105,Gjakovë
2,0201C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0201C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,289,Gjakovë
2,0202C,10,LËVIZJA VETËVENDOSJE!,719,Gjakovë
2,0202C,30,ALTERNATIVA,972,Gjakovë
2,0202C,31,NISMA - NISMA PËR KOSOVËN,177,Gjakovë
2,0202C,34,AKR - ALEANCA KOSOVA E RE,164,Gjakovë
2,0202C,44,PD - PARTIA E DREJTËSISË,42,Gjakovë
2,0202C,45,PLE - PARTIA LIBERALE EGJIPTIANE,46,Gjakovë
2,0202C,46,FJALA,16,Gjakovë
2,0202C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,336,Gjakovë
2,0202C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,743,Gjakovë
2,0202C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,77,Gjakovë
2,0202C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,157,Gjakovë
2,0202C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,3,Gjakovë
2,0202C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,450,Gjakovë
2,0202X,10,LËVIZJA VETËVENDOSJE!,1152,Gjakovë
2,0202X,30,ALTERNATIVA,1563,Gjakovë
2,0202X,31,NISMA - NISMA PËR KOSOVËN,230,Gjakovë
2,0202X,34,AKR - ALEANCA KOSOVA E RE,291,Gjakovë
2,0202X,44,PD - PARTIA E DREJTËSISË,56,Gjakovë
2,0202X,45,PLE - PARTIA LIBERALE EGJIPTIANE,104,Gjakovë
2,0202X,46,FJALA,12,Gjakovë
2,0202X,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,457,Gjakovë
2,0202X,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1014,Gjakovë
2,0202X,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,129,Gjakovë
2,0202X,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,311,Gjakovë
2,0202X,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,5,Gjakovë
2,0202X,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,801,Gjakovë
2,0203C,10,LËVIZJA VETËVENDOSJE!,316,Gjakovë
2,0203C,30,ALTERNATIVA,551,Gjakovë
2,0203C,31,NISMA - NISMA PËR KOSOVËN,82,Gjakovë
2,0203C,34,AKR - ALEANCA KOSOVA E RE,101,Gjakovë
2,0203C,44,PD - PARTIA E DREJTËSISË,21,Gjakovë
2,0203C,45,PLE - PARTIA LIBERALE EGJIPTIANE,19,Gjakovë
2,0203C,46,FJALA,1,Gjakovë
2,0203C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,134,Gjakovë
2,0203C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,311,Gjakovë
2,0203C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,18,Gjakovë
2,0203C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,92,Gjakovë
2,0203C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0203C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,186,Gjakovë
2,0203X,10,LËVIZJA VETËVENDOSJE!,305,Gjakovë
2,0203X,30,ALTERNATIVA,477,Gjakovë
2,0203X,31,NISMA - NISMA PËR KOSOVËN,41,Gjakovë
2,0203X,34,AKR - ALEANCA KOSOVA E RE,54,Gjakovë
2,0203X,44,PD - PARTIA E DREJTËSISË,12,Gjakovë
2,0203X,45,PLE - PARTIA LIBERALE EGJIPTIANE,26,Gjakovë
2,0203X,46,FJALA,3,Gjakovë
2,0203X,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,101,Gjakovë
2,0203X,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,227,Gjakovë
2,0203X,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,28,Gjakovë
2,0203X,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,101,Gjakovë
2,0203X,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0203X,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,183,Gjakovë
2,0204C,10,LËVIZJA VETËVENDOSJE!,456,Gjakovë
2,0204C,30,ALTERNATIVA,774,Gjakovë
2,0204C,31,NISMA - NISMA PËR KOSOVËN,99,Gjakovë
2,0204C,34,AKR - ALEANCA KOSOVA E RE,106,Gjakovë
2,0204C,44,PD - PARTIA E DREJTËSISË,25,Gjakovë
2,0204C,45,PLE - PARTIA LIBERALE EGJIPTIANE,22,Gjakovë
2,0204C,46,FJALA,6,Gjakovë
2,0204C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,184,Gjakovë
2,0204C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,420,Gjakovë
2,0204C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,23,Gjakovë
2,0204C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,94,Gjakovë
2,0204C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,2,Gjakovë
2,0204C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,256,Gjakovë
2,0205C,10,LËVIZJA VETËVENDOSJE!,585,Gjakovë
2,0205C,30,ALTERNATIVA,822,Gjakovë
2,0205C,31,NISMA - NISMA PËR KOSOVËN,171,Gjakovë
2,0205C,34,AKR - ALEANCA KOSOVA E RE,183,Gjakovë
2,0205C,44,PD - PARTIA E DREJTËSISË,49,Gjakovë
2,0205C,45,PLE - PARTIA LIBERALE EGJIPTIANE,38,Gjakovë
2,0205C,46,FJALA,18,Gjakovë
2,0205C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,271,Gjakovë
2,0205C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,701,Gjakovë
2,0205C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,33,Gjakovë
2,0205C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,214,Gjakovë
2,0205C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,5,Gjakovë
2,0205C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,378,Gjakovë
2,0206C,10,LËVIZJA VETËVENDOSJE!,23,Gjakovë
2,0206C,30,ALTERNATIVA,2,Gjakovë
2,0206C,31,NISMA - NISMA PËR KOSOVËN,24,Gjakovë
2,0206C,34,AKR - ALEANCA KOSOVA E RE,0,Gjakovë
2,0206C,44,PD - PARTIA E DREJTËSISË,2,Gjakovë
2,0206C,45,PLE - PARTIA LIBERALE EGJIPTIANE,0,Gjakovë
2,0206C,46,FJALA,0,Gjakovë
2,0206C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,67,Gjakovë
2,0206C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,276,Gjakovë
2,0206C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,0,Gjakovë
2,0206C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,0,Gjakovë
2,0206C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0206C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,73,Gjakovë
2,0207C,10,LËVIZJA VETËVENDOSJE!,43,Gjakovë
2,0207C,30,ALTERNATIVA,41,Gjakovë
2,0207C,31,NISMA - NISMA PËR KOSOVËN,122,Gjakovë
2,0207C,34,AKR - ALEANCA KOSOVA E RE,5,Gjakovë
2,0207C,44,PD - PARTIA E DREJTËSISË,2,Gjakovë
2,0207C,45,PLE - PARTIA LIBERALE EGJIPTIANE,0,Gjakovë
2,0207C,46,FJALA,1,Gjakovë
2,0207C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,75,Gjakovë
2,0207C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,473,Gjakovë
2,0207C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,1,Gjakovë
2,0207C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,13,Gjakovë
2,0207C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0207C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,72,Gjakovë
2,0208C,10,LËVIZJA VETËVENDOSJE!,16,Gjakovë
2,0208C,30,ALTERNATIVA,81,Gjakovë
2,0208C,31,NISMA - NISMA PËR KOSOVËN,2,Gjakovë
2,0208C,34,AKR - ALEANCA KOSOVA E RE,27,Gjakovë
2,0208C,44,PD - PARTIA E DREJTËSISË,0,Gjakovë
2,0208C,45,PLE - PARTIA LIBERALE EGJIPTIANE,2,Gjakovë
2,0208C,46,FJALA,0,Gjakovë
2,0208C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,79,Gjakovë
2,0208C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,226,Gjakovë
2,0208C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,1,Gjakovë
2,0208C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,385,Gjakovë
2,0208C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0208C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,99,Gjakovë
2,0209C,10,LËVIZJA VETËVENDOSJE!,18,Gjakovë
2,0209C,30,ALTERNATIVA,10,Gjakovë
2,0209C,31,NISMA - NISMA PËR KOSOVËN,12,Gjakovë
2,0209C,34,AKR - ALEANCA KOSOVA E RE,2,Gjakovë
2,0209C,44,PD - PARTIA E DREJTËSISË,0,Gjakovë
2,0209C,45,PLE - PARTIA LIBERALE EGJIPTIANE,0,Gjakovë
2,0209C,46,FJALA,0,Gjakovë
2,0209C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,113,Gjakovë
2,0209C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,103,Gjakovë
2,0209C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,0,Gjakovë
2,0209C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,0,Gjakovë
2,0209C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0209C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,93,Gjakovë
2,0210C,10,LËVIZJA VETËVENDOSJE!,37,Gjakovë
2,0210C,30,ALTERNATIVA,47,Gjakovë
2,0210C,31,NISMA - NISMA PËR KOSOVËN,54,Gjakovë
2,0210C,34,AKR - ALEANCA KOSOVA E RE,3,Gjakovë
2,0210C,44,PD - PARTIA E DREJTËSISË,2,Gjakovë
2,0210C,45,PLE - PARTIA LIBERALE EGJIPTIANE,4,Gjakovë
2,0210C,46,FJALA,0,Gjakovë
2,0210C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,93,Gjakovë
2,0210C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,307,Gjakovë
2,0210C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,0,Gjakovë
2,0210C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,6,Gjakovë
2,0210C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0210C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,283,Gjakovë
2,0211C,10,LËVIZJA VETËVENDOSJE!,9,Gjakovë
2,0211C,30,ALTERNATIVA,133,Gjakovë
2,0211C,31,NISMA - NISMA PËR KOSOVËN,13,Gjakovë
2,0211C,34,AKR - ALEANCA KOSOVA E RE,3,Gjakovë
2,0211C,44,PD - PARTIA E DREJTËSISË,1,Gjakovë
2,0211C,45,PLE - PARTIA LIBERALE EGJIPTIANE,2,Gjakovë
2,0211C,46,FJALA,4,Gjakovë
2,0211C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,27,Gjakovë
2,0211C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,168,Gjakovë
2,0211C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,0,Gjakovë
2,0211C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,61,Gjakovë
2,0211C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,5,Gjakovë
2,0211C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,63,Gjakovë
2,0212C,10,LËVIZJA VETËVENDOSJE!,172,Gjakovë
2,0212C,30,ALTERNATIVA,21,Gjakovë
2,0212C,31,NISMA - NISMA PËR KOSOVËN,32,Gjakovë
2,0212C,34,AKR - ALEANCA KOSOVA E RE,35,Gjakovë
2,0212C,44,PD - PARTIA E DREJTËSISË,6,Gjakovë
2,0212C,45,PLE - PARTIA LIBERALE EGJIPTIANE,102,Gjakovë
2,0212C,46,FJALA,2,Gjakovë
2,0212C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,449,Gjakovë
2,0212C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,338,Gjakovë
2,0212C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,3,Gjakovë
2,0212C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,9,Gjakovë
2,0212C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0212C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,489,Gjakovë
2,0213C,10,LËVIZJA VETËVENDOSJE!,27,Gjakovë
2,0213C,30,ALTERNATIVA,13,Gjakovë
2,0213C,31,NISMA - NISMA PËR KOSOVËN,11,Gjakovë
2,0213C,34,AKR - ALEANCA KOSOVA E RE,4,Gjakovë
2,0213C,44,PD - PARTIA E DREJTËSISË,4,Gjakovë
2,0213C,45,PLE - PARTIA LIBERALE EGJIPTIANE,0,Gjakovë
2,0213C,46,FJALA,2,Gjakovë
2,0213C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,139,Gjakovë
2,0213C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,124,Gjakovë
2,0213C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,0,Gjakovë
2,0213C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,0,Gjakovë
2,0213C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0213C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,180,Gjakovë
2,0214C,10,LËVIZJA VETËVENDOSJE!,53,Gjakovë
2,0214C,30,ALTERNATIVA,9,Gjakovë
2,0214C,31,NISMA - NISMA PËR KOSOVËN,158,Gjakovë
2,0214C,34,AKR - ALEANCA KOSOVA E RE,27,Gjakovë
2,0214C,44,PD - PARTIA E DREJTËSISË,1,Gjakovë
2,0214C,45,PLE - PARTIA LIBERALE EGJIPTIANE,5,Gjakovë
2,0214C,46,FJALA,0,Gjakovë
2,0214C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,153,Gjakovë
2,0214C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,376,Gjakovë
2,0214C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,1,Gjakovë
2,0214C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,109,Gjakovë
2,0214C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,0,Gjakovë
2,0214C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,124,Gjakovë
2,0215C,10,LËVIZJA VETËVENDOSJE!,21,Gjakovë
2,0215C,30,ALTERNATIVA,44,Gjakovë
2,0215C,31,NISMA - NISMA PËR KOSOVËN,67,Gjakovë
2,0215C,34,AKR - ALEANCA KOSOVA E RE,19,Gjakovë
2,0215C,44,PD - PARTIA E DREJTËSISË,3,Gjakovë
2,0215C,45,PLE - PARTIA LIBERALE EGJIPTIANE,1,Gjakovë
2,0215C,46,FJALA,1,Gjakovë
2,0215C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,42,Gjakovë
2,0215C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,335,Gjakovë
2,0215C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,1,Gjakovë
2,0215C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,148,Gjakovë
2,0215C,89,OBKD - ORGANIZATA E BALLIT KOMBËTAR DEMOKRAT,6,Gjakovë
2,0215C,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,66,Gjakovë
2,0216C,10,LËVIZJA VETËVENDOSJE!,21,Gjakovë
2,0216C,30,ALTERNATIVA,18,Gjakovë
2,0216C,31,NISMA - NISMA PËR KOSOVËN,5,Gjakovë
2,0216C,34,AKR - ALEANCA KOSOVA E RE,31,Gjakovë
2,0216C,44,PD - PARTIA E DREJTËSISË,0,Gjakovë
2,0216C,45,PLE - PARTIA LIBERALE EGJIPTIANE,0,Gjakovë
2,0216C,46,FJALA,0,Gjakovë
2,0216C,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,82,Gjakovë
2,0216C,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,119,Gjakovë
2,0216C,82,IRDK - INICIATIVA E RE DEMOKRATIKE KOSOVËS,0,Gjakovë
2,0216C,86,PSHDK - PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,262,Gjakovë
