id,Polling Center,Candidate,Party_ID,Party,Votes,Municipality
2,0216C,MIMOZA KUSARI LILA,30,ALTERNATIVA,79,Gjakovë
2,0217C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,155,Gjakovë
2,0217C,MIMOZA KUSARI LILA,30,ALTERNATIVA,14,Gjakovë
2,0218C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,217,Gjakovë
2,0218C,MIMOZA KUSARI LILA,30,ALTERNATIVA,78,Gjakovë
2,0219C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,451,Gjakovë
2,0219C,MIMOZA KUSARI LILA,30,ALTERNATIVA,46,Gjakovë
2,0220C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,359,Gjakovë
2,0220C,MIMOZA KUSARI LILA,30,ALTERNATIVA,31,Gjakovë
2,0221C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,590,Gjakovë
2,0221C,MIMOZA KUSARI LILA,30,ALTERNATIVA,71,Gjakovë
2,0222C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,635,Gjakovë
2,0222C,MIMOZA KUSARI LILA,30,ALTERNATIVA,138,Gjakovë
2,0223C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,537,Gjakovë
2,0223C,MIMOZA KUSARI LILA,30,ALTERNATIVA,185,Gjakovë
2,0224C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,517,Gjakovë
2,0224C,MIMOZA KUSARI LILA,30,ALTERNATIVA,96,Gjakovë
2,0225C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1218,Gjakovë
2,0225C,MIMOZA KUSARI LILA,30,ALTERNATIVA,80,Gjakovë
2,0226C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,774,Gjakovë
2,0226C,MIMOZA KUSARI LILA,30,ALTERNATIVA,109,Gjakovë
2,0227C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,365,Gjakovë
2,0227C,MIMOZA KUSARI LILA,30,ALTERNATIVA,61,Gjakovë
2,0228C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,345,Gjakovë
2,0228C,MIMOZA KUSARI LILA,30,ALTERNATIVA,63,Gjakovë
2,0229C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,451,Gjakovë
2,0229C,MIMOZA KUSARI LILA,30,ALTERNATIVA,69,Gjakovë
2,0230C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,252,Gjakovë
2,0230C,MIMOZA KUSARI LILA,30,ALTERNATIVA,14,Gjakovë
2,0231C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,356,Gjakovë
2,0231C,MIMOZA KUSARI LILA,30,ALTERNATIVA,47,Gjakovë
2,0232C,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,322,Gjakovë
2,0232C,MIMOZA KUSARI LILA,30,ALTERNATIVA,28,Gjakovë
2,BM102,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,4,Gjakovë
2,BM102,MIMOZA KUSARI LILA,30,ALTERNATIVA,28,Gjakovë
2,CB102,ARDIAN GJINI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,388,Gjakovë
2,CB102,MIMOZA KUSARI LILA,30,ALTERNATIVA,333,Gjakovë
4,0401D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3251,Gjilan
4,0401D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,2120,Gjilan
4,0401X,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,3437,Gjilan
4,0401X,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,2234,Gjilan
4,0402D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1650,Gjilan
4,0402D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,944,Gjilan
4,0402X,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1465,Gjilan
4,0402X,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,964,Gjilan
4,0403D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1038,Gjilan
4,0403D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,715,Gjilan
4,0403X,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1131,Gjilan
4,0403X,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,780,Gjilan
4,0404D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,889,Gjilan
4,0404D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,437,Gjilan
4,0405D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,144,Gjilan
4,0405D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,106,Gjilan
4,0406D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,622,Gjilan
4,0406D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,327,Gjilan
4,0407D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,828,Gjilan
4,0407D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,321,Gjilan
4,0408D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,372,Gjilan
4,0408D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,138,Gjilan
4,0409D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1089,Gjilan
4,0409D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,418,Gjilan
4,0410D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,605,Gjilan
4,0410D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,393,Gjilan
4,0411D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,285,Gjilan
4,0411D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,192,Gjilan
4,0412D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,36,Gjilan
4,0412D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,0,Gjilan
4,0415D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,267,Gjilan
4,0415D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,12,Gjilan
4,0420D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,107,Gjilan
4,0420D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,11,Gjilan
4,0422D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,52,Gjilan
4,0422D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,3,Gjilan
4,0423D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,447,Gjilan
4,0423D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,411,Gjilan
4,0428D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,54,Gjilan
4,0428D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,8,Gjilan
4,0429D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,556,Gjilan
4,0429D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,297,Gjilan
4,0430D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,483,Gjilan
4,0430D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,257,Gjilan
4,0434D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,8,Gjilan
4,0434D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,2,Gjilan
4,0437D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,467,Gjilan
4,0437D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,127,Gjilan
4,0438D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,138,Gjilan
4,0438D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,30,Gjilan
4,0439D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,505,Gjilan
4,0439D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,235,Gjilan
4,0440D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,316,Gjilan
4,0440D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,91,Gjilan
4,0441D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,284,Gjilan
4,0441D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,116,Gjilan
4,0442D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,140,Gjilan
4,0442D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,50,Gjilan
4,0443D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,87,Gjilan
4,0443D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,31,Gjilan
4,0444D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,66,Gjilan
4,0444D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,53,Gjilan
4,0445D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,81,Gjilan
4,0445D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,28,Gjilan
4,0446D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,89,Gjilan
4,0446D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,3,Gjilan
4,0447D,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,78,Gjilan
4,0447D,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,20,Gjilan
4,BM104,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,7,Gjilan
4,BM104,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,59,Gjilan
4,CB104,LUTFI HAZIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,187,Gjilan
4,CB104,SAMI KURTESHI,10,LËVIZJA VETËVENDOSJE!,124,Gjilan
5,0501A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,282,Dragash
5,0501A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,131,Dragash
5,0501X,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,235,Dragash
5,0501X,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,178,Dragash
5,0502A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,135,Dragash
5,0502A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,248,Dragash
5,0503A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,171,Dragash
5,0503A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,350,Dragash
5,0504A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,80,Dragash
5,0504A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,101,Dragash
5,0505A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,84,Dragash
5,0505A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,169,Dragash
5,0506A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,698,Dragash
5,0506A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,193,Dragash
5,0507A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,540,Dragash
5,0507A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1289,Dragash
5,0508A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,372,Dragash
5,0508A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,407,Dragash
5,0509A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,316,Dragash
5,0509A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,147,Dragash
5,0510A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,434,Dragash
5,0510A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,537,Dragash
5,0511A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,233,Dragash
5,0511A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,288,Dragash
5,0512A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,135,Dragash
5,0512A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,251,Dragash
5,0513A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,260,Dragash
5,0513A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,215,Dragash
5,0514A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,16,Dragash
5,0514A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,25,Dragash
5,0515A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,125,Dragash
5,0515A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,125,Dragash
5,0516A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,139,Dragash
5,0516A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,74,Dragash
5,0517A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,62,Dragash
5,0517A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,23,Dragash
5,0518A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,290,Dragash
5,0518A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,201,Dragash
5,0519A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,73,Dragash
5,0519A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,35,Dragash
5,0520A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,66,Dragash
5,0520A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,124,Dragash
5,0521A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,83,Dragash
5,0521A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,21,Dragash
5,0522A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,206,Dragash
5,0522A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,86,Dragash
5,0523A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,379,Dragash
5,0523A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,248,Dragash
5,0524A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,266,Dragash
5,0524A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,226,Dragash
5,0525A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,20,Dragash
5,0525A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,57,Dragash
5,0526A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,166,Dragash
5,0526A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,119,Dragash
5,0527A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,30,Dragash
5,0527A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,86,Dragash
5,0528A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,114,Dragash
5,0528A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,81,Dragash
5,0529A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,5,Dragash
5,0529A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,7,Dragash
5,0530A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,19,Dragash
5,0530A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,20,Dragash
5,0531A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,18,Dragash
5,0531A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,40,Dragash
5,0532A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,66,Dragash
5,0532A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,50,Dragash
5,0533A,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,118,Dragash
5,0533A,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,125,Dragash
5,BM105,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,0,Dragash
5,BM105,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,230,Dragash
5,CB105,SELIM KRYEZIU,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,67,Dragash
5,CB105,SHABAN SHABANI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,72,Dragash
6,0601C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1344,Istog
6,0601C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1873,Istog
6,0602C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,955,Istog
6,0602C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,1247,Istog
6,0603C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,118,Istog
6,0603C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,208,Istog
6,0604C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,801,Istog
6,0604C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,869,Istog
6,0605C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,277,Istog
6,0605C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,410,Istog
6,0606C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1396,Istog
6,0606C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,850,Istog
6,0607C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,252,Istog
6,0607C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,278,Istog
6,0608C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,334,Istog
6,0608C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,423,Istog
6,0609C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,190,Istog
6,0609C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,159,Istog
6,0610C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,100,Istog
6,0610C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,144,Istog
6,0611C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,54,Istog
6,0611C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,30,Istog
6,0612C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,223,Istog
6,0612C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,258,Istog
6,0613C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,191,Istog
6,0613C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,208,Istog
6,0614C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,77,Istog
6,0614C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,146,Istog
6,0615C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,187,Istog
6,0615C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,125,Istog
6,0616C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,87,Istog
6,0616C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,117,Istog
6,0617C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,335,Istog
6,0617C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,212,Istog
6,0618C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,9,Istog
6,0618C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,29,Istog
6,0619C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,431,Istog
6,0619C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,335,Istog
6,0620C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,483,Istog
6,0620C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,658,Istog
6,0621C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,293,Istog
6,0621C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,257,Istog
6,0622C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,270,Istog
6,0622C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,259,Istog
6,0623C,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,169,Istog
6,0623C,HAKI RUGOVA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,152,Istog
6,BM106,GANI DRESHAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,1337,Istog
