id,Polling Center,Party_ID,Party,Votes,Municipality
10,1006D,61,LËVIZJA VETËVENDOSJE!,34,Kamenicë
10,1006D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,38,Kamenicë
10,1006D,70,Partia e Drejtësisë - PD,12,Kamenicë
10,1006D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,49,Kamenicë
10,1006D,89,AKR - ALEANCA KOSOVA E RE,3,Kamenicë
10,1006D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,75,Kamenicë
10,1007D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1007D,61,LËVIZJA VETËVENDOSJE!,5,Kamenicë
10,1007D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,65,Kamenicë
10,1007D,70,Partia e Drejtësisë - PD,1,Kamenicë
10,1007D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,39,Kamenicë
10,1007D,89,AKR - ALEANCA KOSOVA E RE,39,Kamenicë
10,1007D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,30,Kamenicë
10,1008D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1008D,61,LËVIZJA VETËVENDOSJE!,26,Kamenicë
10,1008D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,124,Kamenicë
10,1008D,70,Partia e Drejtësisë - PD,26,Kamenicë
10,1008D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,226,Kamenicë
10,1008D,89,AKR - ALEANCA KOSOVA E RE,52,Kamenicë
10,1008D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,194,Kamenicë
10,1009D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,1,Kamenicë
10,1009D,61,LËVIZJA VETËVENDOSJE!,78,Kamenicë
10,1009D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,223,Kamenicë
10,1009D,70,Partia e Drejtësisë - PD,26,Kamenicë
10,1009D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,540,Kamenicë
10,1009D,89,AKR - ALEANCA KOSOVA E RE,112,Kamenicë
10,1009D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,466,Kamenicë
10,1010D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,226,Kamenicë
10,1010D,61,LËVIZJA VETËVENDOSJE!,0,Kamenicë
10,1010D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,6,Kamenicë
10,1010D,70,Partia e Drejtësisë - PD,1,Kamenicë
10,1010D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,10,Kamenicë
10,1010D,89,AKR - ALEANCA KOSOVA E RE,6,Kamenicë
10,1010D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1,Kamenicë
10,1013D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,94,Kamenicë
10,1013D,61,LËVIZJA VETËVENDOSJE!,0,Kamenicë
10,1013D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,1,Kamenicë
10,1013D,70,Partia e Drejtësisë - PD,0,Kamenicë
10,1013D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,4,Kamenicë
10,1013D,89,AKR - ALEANCA KOSOVA E RE,7,Kamenicë
10,1013D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,9,Kamenicë
10,1015D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,345,Kamenicë
10,1015D,61,LËVIZJA VETËVENDOSJE!,2,Kamenicë
10,1015D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,11,Kamenicë
10,1015D,70,Partia e Drejtësisë - PD,1,Kamenicë
10,1015D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,14,Kamenicë
10,1015D,89,AKR - ALEANCA KOSOVA E RE,21,Kamenicë
10,1015D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,25,Kamenicë
10,1016D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,208,Kamenicë
10,1016D,61,LËVIZJA VETËVENDOSJE!,5,Kamenicë
10,1016D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,5,Kamenicë
10,1016D,70,Partia e Drejtësisë - PD,3,Kamenicë
10,1016D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2,Kamenicë
10,1016D,89,AKR - ALEANCA KOSOVA E RE,4,Kamenicë
10,1016D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,6,Kamenicë
10,1017D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,368,Kamenicë
10,1017D,61,LËVIZJA VETËVENDOSJE!,1,Kamenicë
10,1017D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,2,Kamenicë
10,1017D,70,Partia e Drejtësisë - PD,0,Kamenicë
10,1017D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,2,Kamenicë
10,1017D,89,AKR - ALEANCA KOSOVA E RE,12,Kamenicë
10,1017D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,7,Kamenicë
10,1022D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1022D,61,LËVIZJA VETËVENDOSJE!,43,Kamenicë
10,1022D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,125,Kamenicë
10,1022D,70,Partia e Drejtësisë - PD,4,Kamenicë
10,1022D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,319,Kamenicë
10,1022D,89,AKR - ALEANCA KOSOVA E RE,13,Kamenicë
10,1022D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,58,Kamenicë
10,1023D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1023D,61,LËVIZJA VETËVENDOSJE!,11,Kamenicë
10,1023D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,61,Kamenicë
10,1023D,70,Partia e Drejtësisë - PD,8,Kamenicë
10,1023D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,50,Kamenicë
10,1023D,89,AKR - ALEANCA KOSOVA E RE,189,Kamenicë
10,1023D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,67,Kamenicë
10,1024D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1024D,61,LËVIZJA VETËVENDOSJE!,37,Kamenicë
10,1024D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,203,Kamenicë
10,1024D,70,Partia e Drejtësisë - PD,36,Kamenicë
10,1024D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,519,Kamenicë
10,1024D,89,AKR - ALEANCA KOSOVA E RE,272,Kamenicë
10,1024D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,419,Kamenicë
10,1025D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1025D,61,LËVIZJA VETËVENDOSJE!,8,Kamenicë
10,1025D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,17,Kamenicë
10,1025D,70,Partia e Drejtësisë - PD,4,Kamenicë
10,1025D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,263,Kamenicë
10,1025D,89,AKR - ALEANCA KOSOVA E RE,7,Kamenicë
10,1025D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,160,Kamenicë
10,1026D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,2,Kamenicë
10,1026D,61,LËVIZJA VETËVENDOSJE!,40,Kamenicë
10,1026D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,157,Kamenicë
10,1026D,70,Partia e Drejtësisë - PD,17,Kamenicë
10,1026D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,228,Kamenicë
10,1026D,89,AKR - ALEANCA KOSOVA E RE,59,Kamenicë
10,1026D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,302,Kamenicë
10,1027D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1027D,61,LËVIZJA VETËVENDOSJE!,2,Kamenicë
10,1027D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,34,Kamenicë
10,1027D,70,Partia e Drejtësisë - PD,3,Kamenicë
10,1027D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,64,Kamenicë
10,1027D,89,AKR - ALEANCA KOSOVA E RE,13,Kamenicë
10,1027D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,39,Kamenicë
10,1028D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1028D,61,LËVIZJA VETËVENDOSJE!,4,Kamenicë
10,1028D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,36,Kamenicë
10,1028D,70,Partia e Drejtësisë - PD,10,Kamenicë
10,1028D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,72,Kamenicë
10,1028D,89,AKR - ALEANCA KOSOVA E RE,12,Kamenicë
10,1028D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,58,Kamenicë
10,1029D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1029D,61,LËVIZJA VETËVENDOSJE!,33,Kamenicë
10,1029D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,71,Kamenicë
10,1029D,70,Partia e Drejtësisë - PD,16,Kamenicë
10,1029D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,80,Kamenicë
10,1029D,89,AKR - ALEANCA KOSOVA E RE,22,Kamenicë
10,1029D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,332,Kamenicë
10,1030D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1030D,61,LËVIZJA VETËVENDOSJE!,31,Kamenicë
10,1030D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,186,Kamenicë
10,1030D,70,Partia e Drejtësisë - PD,17,Kamenicë
10,1030D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,253,Kamenicë
10,1030D,89,AKR - ALEANCA KOSOVA E RE,112,Kamenicë
10,1030D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,287,Kamenicë
10,1031D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1031D,61,LËVIZJA VETËVENDOSJE!,11,Kamenicë
10,1031D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,60,Kamenicë
10,1031D,70,Partia e Drejtësisë - PD,39,Kamenicë
10,1031D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,126,Kamenicë
10,1031D,89,AKR - ALEANCA KOSOVA E RE,25,Kamenicë
10,1031D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,51,Kamenicë
10,1032D,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,0,Kamenicë
10,1032D,61,LËVIZJA VETËVENDOSJE!,43,Kamenicë
10,1032D,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,72,Kamenicë
10,1032D,70,Partia e Drejtësisë - PD,6,Kamenicë
10,1032D,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,365,Kamenicë
10,1032D,89,AKR - ALEANCA KOSOVA E RE,127,Kamenicë
10,1032D,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,126,Kamenicë
10,BM210,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,122,Kamenicë
10,BM210,61,LËVIZJA VETËVENDOSJE!,15,Kamenicë
10,BM210,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,6,Kamenicë
10,BM210,70,PARTIA E DREJTËSISË - PD,3,Kamenicë
10,BM210,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,26,Kamenicë
10,BM210,89,AKR - ALEANCA KOSOVA E RE,14,Kamenicë
10,BM210,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,15,Kamenicë
10,CB210,106,GRAÐANSKA INICIJATIVA SVI ZA KAMENICU,99,Kamenicë
10,CB210,61,LËVIZJA VETËVENDOSJE!,21,Kamenicë
10,CB210,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,39,Kamenicë
10,CB210,70,PARTIA E DREJTËSISË - PD,5,Kamenicë
10,CB210,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,48,Kamenicë
10,CB210,89,AKR - ALEANCA KOSOVA E RE,42,Kamenicë
10,CB210,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,58,Kamenicë
11,1102B,102,KDTP - Kosova Demokratik Türk Partisi,63,Mitrovicë
11,1102B,110,TË PAVARURIT E MITROVICËS,118,Mitrovicë
11,1102B,121,Lëvizja Për Bashkim - LB,55,Mitrovicë
11,1102B,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,8,Mitrovicë
11,1102B,61,LËVIZJA VETËVENDOSJE!,281,Mitrovicë
11,1102B,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,282,Mitrovicë
11,1102B,70,Partia e Drejtësisë - PD,137,Mitrovicë
11,1102B,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,709,Mitrovicë
11,1102B,89,AKR - ALEANCA KOSOVA E RE,475,Mitrovicë
11,1102B,92,BSDAK - BOŠNJACKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,18,Mitrovicë
11,1102B,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,15,Mitrovicë
11,1102B,97,NDS - NOVA DEMOKRATSKA STRANKA,10,Mitrovicë
11,1102B,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1504,Mitrovicë
11,1102X,102,KDTP - Kosova Demokratik Türk Partisi,139,Mitrovicë
11,1102X,110,TË PAVARURIT E MITROVICËS,169,Mitrovicë
11,1102X,121,Lëvizja Për Bashkim - LB,80,Mitrovicë
11,1102X,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,6,Mitrovicë
11,1102X,61,LËVIZJA VETËVENDOSJE!,389,Mitrovicë
11,1102X,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,243,Mitrovicë
11,1102X,70,Partia e Drejtësisë - PD,137,Mitrovicë
11,1102X,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,924,Mitrovicë
11,1102X,89,AKR - ALEANCA KOSOVA E RE,563,Mitrovicë
11,1102X,92,BSDAK - BOŠNJACKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,23,Mitrovicë
11,1102X,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,14,Mitrovicë
11,1102X,97,NDS - NOVA DEMOKRATSKA STRANKA,19,Mitrovicë
11,1102X,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,1762,Mitrovicë
11,1103B,102,KDTP - Kosova Demokratik Türk Partisi,3,Mitrovicë
11,1103B,110,TË PAVARURIT E MITROVICËS,95,Mitrovicë
11,1103B,121,Lëvizja Për Bashkim - LB,13,Mitrovicë
11,1103B,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,1,Mitrovicë
11,1103B,61,LËVIZJA VETËVENDOSJE!,150,Mitrovicë
11,1103B,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,138,Mitrovicë
11,1103B,70,Partia e Drejtësisë - PD,23,Mitrovicë
11,1103B,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,355,Mitrovicë
11,1103B,89,AKR - ALEANCA KOSOVA E RE,288,Mitrovicë
11,1103B,92,BSDAK - BOŠNJACKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,2,Mitrovicë
11,1103B,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,1,Mitrovicë
11,1103B,97,NDS - NOVA DEMOKRATSKA STRANKA,4,Mitrovicë
11,1103B,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,882,Mitrovicë
11,1103X,102,KDTP - Kosova Demokratik Türk Partisi,5,Mitrovicë
11,1103X,110,TË PAVARURIT E MITROVICËS,49,Mitrovicë
11,1103X,121,Lëvizja Për Bashkim - LB,26,Mitrovicë
11,1103X,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,2,Mitrovicë
11,1103X,61,LËVIZJA VETËVENDOSJE!,79,Mitrovicë
11,1103X,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,108,Mitrovicë
11,1103X,70,Partia e Drejtësisë - PD,11,Mitrovicë
11,1103X,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,316,Mitrovicë
11,1103X,89,AKR - ALEANCA KOSOVA E RE,178,Mitrovicë
11,1103X,92,BSDAK - BOŠNJACKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,0,Mitrovicë
11,1103X,95,PARTIA E ASHKALINJËVE PËR INTEGRIM - PAI,0,Mitrovicë
11,1103X,97,NDS - NOVA DEMOKRATSKA STRANKA,0,Mitrovicë
11,1103X,99,PDK - PARTIA DEMOKRATIKE E KOSOVËS,522,Mitrovicë
11,1104B,102,KDTP - Kosova Demokratik Türk Partisi,63,Mitrovicë
11,1104B,110,TË PAVARURIT E MITROVICËS,141,Mitrovicë
11,1104B,121,Lëvizja Për Bashkim - LB,26,Mitrovicë
11,1104B,122,PDAK - Partia Demokratike e Ashkanlive të Kosovës,4,Mitrovicë
11,1104B,61,LËVIZJA VETËVENDOSJE!,285,Mitrovicë
11,1104B,62,AAK-LDD ALEANCA PËR ARDHMËRINË E KOSOVËS LDD,190,Mitrovicë
11,1104B,70,Partia e Drejtësisë - PD,64,Mitrovicë
11,1104B,78,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,695,Mitrovicë
11,1104B,89,AKR - ALEANCA KOSOVA E RE,494,Mitrovicë
11,1104B,92,BSDAK - BOŠNJACKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,26,Mitrovicë
