id,Polling Center,Polling Station,Party_ID,Party,Votes,Municipality
1,0101X,0101X/05R,144,LËVIZJA VETËVENDOSJE!,38,Deçan
1,0101X,0101X/06D,160,LIDHJA DEMOKRATIKE E KOSOVËS,47,Deçan
1,0101X,0101X/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,181,Deçan
1,0101X,0101X/06D,102,BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0101X,0101X/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,249,Deçan
1,0101X,0101X/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,44,Deçan
1,0101X,0101X/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,4,Deçan
1,0101X,0101X/05R,102,BALLI KOMBËTAR I KOSOVËS,13,Deçan
1,0101X,0101X/03R,144,LËVIZJA VETËVENDOSJE!,52,Deçan
1,0101X,0101X/06D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,144,Deçan
1,0101X,0101X/01R,102,BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0101X,0101X/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,51,Deçan
1,0101X,0101X/02R,102,BALLI KOMBËTAR I KOSOVËS,2,Deçan
1,0101X,0101X/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,14,Deçan
1,0101X,0101X/04R,102,BALLI KOMBËTAR I KOSOVËS,12,Deçan
1,0101X,0101X/03R,102,BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0101X,0101X/05R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,259,Deçan
1,0101X,0101X/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,34,Deçan
1,0101X,0101X/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,46,Deçan
1,0101X,0101X/06D,177,PARTIA DEMOKRATIKE E KOSOVËS,0,Deçan
1,0101X,0101X/02R,144,LËVIZJA VETËVENDOSJE!,39,Deçan
1,0102C,0102C/05D,160,LIDHJA DEMOKRATIKE E KOSOVËS,145,Deçan
1,0102C,0102C/03R,144,LËVIZJA VETËVENDOSJE!,29,Deçan
1,0102C,0102C/04R,144,LËVIZJA VETËVENDOSJE!,15,Deçan
1,0102C,0102C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,112,Deçan
1,0102C,0102C/02R,102,BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0102C,0102C/01R,144,LËVIZJA VETËVENDOSJE!,19,Deçan
1,0102C,0102C/05D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,126,Deçan
1,0102C,0102C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,208,Deçan
1,0102C,0102C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,157,Deçan
1,0102C,0102C/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,2,Deçan
1,0102C,0102C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,89,Deçan
1,0102C,0102C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,80,Deçan
1,0102C,0102C/02R,144,LËVIZJA VETËVENDOSJE!,11,Deçan
1,0102C,0102C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0102C,0102C/04R,102,BALLI KOMBËTAR I KOSOVËS,4,Deçan
1,0102C,0102C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,11,Deçan
1,0102C,0102C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,187,Deçan
1,0102C,0102C/05D,144,LËVIZJA VETËVENDOSJE!,23,Deçan
1,0102C,0102C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,222,Deçan
1,0102C,0102C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,62,Deçan
1,0102C,0102C/03R,102,BALLI KOMBËTAR I KOSOVËS,6,Deçan
1,0102C,0102C/05D,177,PARTIA DEMOKRATIKE E KOSOVËS,4,Deçan
1,0102C,0102C/05D,102,BALLI KOMBËTAR I KOSOVËS,4,Deçan
1,0102C,0102C/01R,102,BALLI KOMBËTAR I KOSOVËS,6,Deçan
1,0102C,0102C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,12,Deçan
1,0103C,0103C/01R,144,LËVIZJA VETËVENDOSJE!,18,Deçan
1,0103C,0103C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,165,Deçan
1,0103C,0103C/02R,102,BALLI KOMBËTAR I KOSOVËS,5,Deçan
1,0103C,0103C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,45,Deçan
1,0103C,0103C/03R,144,LËVIZJA VETËVENDOSJE!,9,Deçan
1,0103C,0103C/03R,102,BALLI KOMBËTAR I KOSOVËS,9,Deçan
1,0103C,0103C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,196,Deçan
1,0103C,0103C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,0,Deçan
1,0103C,0103C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,198,Deçan
1,0103C,0103C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,55,Deçan
1,0103C,0103C/04D,160,LIDHJA DEMOKRATIKE E KOSOVËS,32,Deçan
1,0103C,0103C/02R,144,LËVIZJA VETËVENDOSJE!,25,Deçan
1,0103C,0103C/04D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,189,Deçan
1,0103C,0103C/04D,177,PARTIA DEMOKRATIKE E KOSOVËS,8,Deçan
1,0103C,0103C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,5,Deçan
1,0103C,0103C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,25,Deçan
1,0103C,0103C/04D,102,BALLI KOMBËTAR I KOSOVËS,4,Deçan
1,0103C,0103C/01R,102,BALLI KOMBËTAR I KOSOVËS,4,Deçan
1,0103C,0103C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,47,Deçan
1,0103C,0103C/04D,144,LËVIZJA VETËVENDOSJE!,19,Deçan
1,0104C,0104C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,109,Deçan
1,0104C,0104C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,115,Deçan
1,0104C,0104C/02R,144,LËVIZJA VETËVENDOSJE!,45,Deçan
1,0104C,0104C/01R,102,BALLI KOMBËTAR I KOSOVËS,5,Deçan
1,0104C,0104C/01R,144,LËVIZJA VETËVENDOSJE!,24,Deçan
1,0104C,0104C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,23,Deçan
1,0104C,0104C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,67,Deçan
1,0104C,0104C/03D,102,BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0104C,0104C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,43,Deçan
1,0104C,0104C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,5,Deçan
1,0104C,0104C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,92,Deçan
1,0104C,0104C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,6,Deçan
1,0104C,0104C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,80,Deçan
1,0104C,0104C/03D,144,LËVIZJA VETËVENDOSJE!,20,Deçan
1,0104C,0104C/02R,102,BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0105C,0105C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,109,Deçan
1,0105C,0105C/05D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,83,Deçan
1,0105C,0105C/05D,144,LËVIZJA VETËVENDOSJE!,23,Deçan
1,0105C,0105C/04R,102,BALLI KOMBËTAR I KOSOVËS,2,Deçan
1,0105C,0105C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,148,Deçan
1,0105C,0105C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,8,Deçan
1,0105C,0105C/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0105C,0105C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,106,Deçan
1,0105C,0105C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,13,Deçan
1,0105C,0105C/03R,102,BALLI KOMBËTAR I KOSOVËS,4,Deçan
1,0105C,0105C/05D,177,PARTIA DEMOKRATIKE E KOSOVËS,2,Deçan
1,0105C,0105C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,106,Deçan
1,0105C,0105C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,114,Deçan
1,0105C,0105C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0105C,0105C/01R,102,BALLI KOMBËTAR I KOSOVËS,2,Deçan
1,0105C,0105C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,185,Deçan
1,0105C,0105C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,98,Deçan
1,0105C,0105C/02R,102,BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0105C,0105C/01R,144,LËVIZJA VETËVENDOSJE!,58,Deçan
1,0105C,0105C/05D,102,BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0105C,0105C/02R,144,LËVIZJA VETËVENDOSJE!,43,Deçan
1,0105C,0105C/03R,144,LËVIZJA VETËVENDOSJE!,17,Deçan
1,0105C,0105C/04R,144,LËVIZJA VETËVENDOSJE!,24,Deçan
1,0105C,0105C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,95,Deçan
1,0105C,0105C/05D,160,LIDHJA DEMOKRATIKE E KOSOVËS,79,Deçan
1,0106C,0106C/03D,102,BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0106C,0106C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,107,Deçan
1,0106C,0106C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,135,Deçan
1,0106C,0106C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,32,Deçan
1,0106C,0106C/02R,102,BALLI KOMBËTAR I KOSOVËS,8,Deçan
1,0106C,0106C/02R,144,LËVIZJA VETËVENDOSJE!,22,Deçan
1,0106C,0106C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,131,Deçan
1,0106C,0106C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,83,Deçan
1,0106C,0106C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,30,Deçan
1,0106C,0106C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,5,Deçan
1,0106C,0106C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,20,Deçan
1,0106C,0106C/01R,102,BALLI KOMBËTAR I KOSOVËS,4,Deçan
1,0106C,0106C/03D,144,LËVIZJA VETËVENDOSJE!,30,Deçan
1,0106C,0106C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,120,Deçan
1,0106C,0106C/01R,144,LËVIZJA VETËVENDOSJE!,12,Deçan
1,0107C,0107C/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,1,Deçan
1,0107C,0107C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0107C,0107C/02D,102,BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0107C,0107C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,34,Deçan
1,0107C,0107C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,53,Deçan
1,0107C,0107C/01R,144,LËVIZJA VETËVENDOSJE!,23,Deçan
1,0107C,0107C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,279,Deçan
1,0107C,0107C/02D,144,LËVIZJA VETËVENDOSJE!,24,Deçan
1,0107C,0107C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,204,Deçan
1,0107C,0107C/01R,102,BALLI KOMBËTAR I KOSOVËS,6,Deçan
1,0108C,0108C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,69,Deçan
1,0108C,0108C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,8,Deçan
1,0108C,0108C/05D,177,PARTIA DEMOKRATIKE E KOSOVËS,0,Deçan
1,0108C,0108C/02R,102,BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0108C,0108C/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,4,Deçan
1,0108C,0108C/02R,144,LËVIZJA VETËVENDOSJE!,68,Deçan
1,0108C,0108C/01R,144,LËVIZJA VETËVENDOSJE!,44,Deçan
1,0108C,0108C/05D,102,BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0108C,0108C/03R,144,LËVIZJA VETËVENDOSJE!,36,Deçan
1,0108C,0108C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0108C,0108C/04R,144,LËVIZJA VETËVENDOSJE!,51,Deçan
1,0108C,0108C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,148,Deçan
1,0108C,0108C/04R,102,BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0108C,0108C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,2,Deçan
1,0108C,0108C/01R,102,BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0108C,0108C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,103,Deçan
1,0108C,0108C/05D,160,LIDHJA DEMOKRATIKE E KOSOVËS,56,Deçan
1,0108C,0108C/05D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,121,Deçan
1,0108C,0108C/05D,144,LËVIZJA VETËVENDOSJE!,22,Deçan
1,0108C,0108C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,79,Deçan
1,0108C,0108C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,87,Deçan
1,0108C,0108C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,95,Deçan
1,0108C,0108C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,81,Deçan
1,0108C,0108C/03R,102,BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0108C,0108C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,228,Deçan
1,0110C,0110C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,10,Deçan
1,0110C,0110C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,66,Deçan
1,0110C,0110C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,46,Deçan
1,0110C,0110C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,12,Deçan
1,0110C,0110C/03D,144,LËVIZJA VETËVENDOSJE!,53,Deçan
1,0110C,0110C/01R,102,BALLI KOMBËTAR I KOSOVËS,12,Deçan
1,0110C,0110C/02R,144,LËVIZJA VETËVENDOSJE!,38,Deçan
1,0110C,0110C/03D,102,BALLI KOMBËTAR I KOSOVËS,4,Deçan
1,0110C,0110C/01R,144,LËVIZJA VETËVENDOSJE!,18,Deçan
1,0110C,0110C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,69,Deçan
1,0110C,0110C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,17,Deçan
1,0110C,0110C/02R,102,BALLI KOMBËTAR I KOSOVËS,6,Deçan
1,0110C,0110C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,189,Deçan
1,0110C,0110C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,228,Deçan
1,0110C,0110C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,152,Deçan
1,0111C,0111C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,158,Deçan
1,0111C,0111C/01R,102,BALLI KOMBËTAR I KOSOVËS,2,Deçan
1,0111C,0111C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0111C,0111C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,41,Deçan
1,0111C,0111C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,21,Deçan
1,0111C,0111C/03D,144,LËVIZJA VETËVENDOSJE!,7,Deçan
1,0111C,0111C/02R,144,LËVIZJA VETËVENDOSJE!,19,Deçan
1,0111C,0111C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,33,Deçan
1,0111C,0111C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,46,Deçan
1,0111C,0111C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,153,Deçan
1,0111C,0111C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,157,Deçan
1,0111C,0111C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,5,Deçan
1,0111C,0111C/03D,102,BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0111C,0111C/02R,102,BALLI KOMBËTAR I KOSOVËS,2,Deçan
1,0111C,0111C/01R,144,LËVIZJA VETËVENDOSJE!,28,Deçan
1,0112C,0112C/01R,102,BALLI KOMBËTAR I KOSOVËS,2,Deçan
1,0112C,0112C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,9,Deçan
1,0112C,0112C/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,10,Deçan
1,0112C,0112C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,34,Deçan
1,0112C,0112C/02D,144,LËVIZJA VETËVENDOSJE!,41,Deçan
1,0112C,0112C/01R,144,LËVIZJA VETËVENDOSJE!,28,Deçan
1,0112C,0112C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,118,Deçan
1,0112C,0112C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,72,Deçan
1,0112C,0112C/02D,102,BALLI KOMBËTAR I KOSOVËS,3,Deçan
1,0112C,0112C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,49,Deçan
1,0113C,0113C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,211,Deçan
1,0113C,0113C/01R,102,BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0113C,0113C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,9,Deçan
1,0113C,0113C/01R,144,LËVIZJA VETËVENDOSJE!,20,Deçan
1,0113C,0113C/02D,102,BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0113C,0113C/02D,144,LËVIZJA VETËVENDOSJE!,19,Deçan
1,0113C,0113C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,174,Deçan
1,0113C,0113C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,39,Deçan
1,0113C,0113C/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,20,Deçan
1,0113C,0113C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,59,Deçan
1,0114C,0114C/01R,102,BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0114C,0114C/03D,144,LËVIZJA VETËVENDOSJE!,17,Deçan
1,0114C,0114C/02R,144,LËVIZJA VETËVENDOSJE!,28,Deçan
1,0114C,0114C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,11,Deçan
1,0114C,0114C/01R,144,LËVIZJA VETËVENDOSJE!,40,Deçan
1,0114C,0114C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,64,Deçan
1,0114C,0114C/03D,102,BALLI KOMBËTAR I KOSOVËS,1,Deçan
1,0114C,0114C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,115,Deçan
1,0114C,0114C/02R,102,BALLI KOMBËTAR I KOSOVËS,0,Deçan
1,0114C,0114C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,141,Deçan
1,0114C,0114C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,7,Deçan
1,0114C,0114C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,77,Deçan
1,0114C,0114C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,42,Deçan
1,0114C,0114C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,137,Deçan
1,0114C,0114C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,16,Deçan
1,BM001,BM001/001,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,232,Deçan
1,BM001,BM001/001,160,LIDHJA DEMOKRATIKE E KOSOVËS,157,Deçan
1,BM001,BM001/001,102,BALLI KOMBËTAR I KOSOVËS,2,Deçan
1,BM001,BM001/001,144,LËVIZJA VETËVENDOSJE!,36,Deçan
1,BM001,BM001/001,177,PARTIA DEMOKRATIKE E KOSOVËS,6,Deçan
1,CB101,CB101/001,177,PARTIA DEMOKRATIKE E KOSOVËS,9,Deçan
1,CB101,CB101/001,144,LËVIZJA VETËVENDOSJE!,21,Deçan
1,CB101,CB101/001,102,BALLI KOMBËTAR I KOSOVËS,4,Deçan
1,CB101,CB101/001,160,LIDHJA DEMOKRATIKE E KOSOVËS,40,Deçan
1,CB101,CB101/001,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,115,Deçan
2,0201C,0201C/06R,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,6,Gjakovë
2,0201C,0201C/02R,144,LËVIZJA VETËVENDOSJE!,187,Gjakovë
2,0201C,0201C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,46,Gjakovë
2,0201C,0201C/03R,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,2,Gjakovë
2,0201C,0201C/04R,119,NISMA SOCIALDEMOKRATE,19,Gjakovë
2,0201C,0201C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,41,Gjakovë
2,0201C,0201C/07D,177,PARTIA DEMOKRATIKE E KOSOVËS,40,Gjakovë
2,0201C,0201C/06R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,20,Gjakovë
2,0201C,0201C/07D,119,NISMA SOCIALDEMOKRATE,13,Gjakovë
2,0201C,0201C/03R,144,LËVIZJA VETËVENDOSJE!,117,Gjakovë
2,0201C,0201C/04R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,18,Gjakovë
2,0201C,0201C/05R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,22,Gjakovë
2,0201C,0201C/07D,160,LIDHJA DEMOKRATIKE E KOSOVËS,21,Gjakovë
2,0201C,0201C/05R,177,PARTIA DEMOKRATIKE E KOSOVËS,31,Gjakovë
2,0201C,0201C/06R,142,PARTIA E DREJTËSISË,2,Gjakovë
2,0201C,0201C/02R,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Gjakovë
2,0201C,0201C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,28,Gjakovë
2,0201C,0201C/05R,119,NISMA SOCIALDEMOKRATE,11,Gjakovë
2,0201C,0201C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,39,Gjakovë
2,0201C,0201C/02R,119,NISMA SOCIALDEMOKRATE,9,Gjakovë
2,0201C,0201C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,36,Gjakovë
2,0201C,0201C/01R,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,4,Gjakovë
2,0201C,0201C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,100,Gjakovë
2,0201C,0201C/01R,142,PARTIA E DREJTËSISË,4,Gjakovë
2,0201C,0201C/04R,144,LËVIZJA VETËVENDOSJE!,154,Gjakovë
2,0201C,0201C/03R,119,NISMA SOCIALDEMOKRATE,11,Gjakovë
2,0201C,0201C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,33,Gjakovë
2,0201C,0201C/05R,142,PARTIA E DREJTËSISË,2,Gjakovë
2,0201C,0201C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,81,Gjakovë
2,0201C,0201C/02R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,13,Gjakovë
2,0201C,0201C/05R,144,LËVIZJA VETËVENDOSJE!,129,Gjakovë
2,0201C,0201C/06R,144,LËVIZJA VETËVENDOSJE!,150,Gjakovë
2,0201C,0201C/07D,144,LËVIZJA VETËVENDOSJE!,153,Gjakovë
2,0201C,0201C/05R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,94,Gjakovë
2,0201C,0201C/03R,142,PARTIA E DREJTËSISË,0,Gjakovë
2,0201C,0201C/07D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,80,Gjakovë
2,0201C,0201C/07D,142,PARTIA E DREJTËSISË,1,Gjakovë
2,0201C,0201C/06R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,89,Gjakovë
2,0201C,0201C/07D,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,15,Gjakovë
2,0201C,0201C/06R,119,NISMA SOCIALDEMOKRATE,15,Gjakovë
2,0201C,0201C/01R,119,NISMA SOCIALDEMOKRATE,12,Gjakovë
2,0201C,0201C/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,27,Gjakovë
2,0201C,0201C/06R,160,LIDHJA DEMOKRATIKE E KOSOVËS,28,Gjakovë
2,0201C,0201C/05R,160,LIDHJA DEMOKRATIKE E KOSOVËS,33,Gjakovë
2,0201C,0201C/01R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,15,Gjakovë
2,0201C,0201C/04R,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,4,Gjakovë
