id,Polling Center,Polling Station,Party_ID,Party,Votes,Municipality
1,0104C,0104C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,2,Deçan
1,0104C,0104C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,26,Deçan
1,0104C,0104C/01R,144,LËVIZJA VETËVENDOSJE!,39,Deçan
1,0104C,0104C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,0,Deçan
1,0105C,0105C/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,1,Deçan
1,0105C,0105C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,13,Deçan
1,0105C,0105C/01R,130,ISA ELEZAJ,13,Deçan
1,0105C,0105C/04R,130,ISA ELEZAJ,13,Deçan
1,0105C,0105C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,173,Deçan
1,0105C,0105C/05D,177,PARTIA DEMOKRATIKE E KOSOVËS,0,Deçan
1,0105C,0105C/01R,144,LËVIZJA VETËVENDOSJE!,57,Deçan
1,0105C,0105C/05D,160,LIDHJA DEMOKRATIKE E KOSOVËS,63,Deçan
1,0105C,0105C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,169,Deçan
1,0105C,0105C/05D,130,ISA ELEZAJ,4,Deçan
1,0105C,0105C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,0,Deçan
1,0105C,0105C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,84,Deçan
1,0105C,0105C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,116,Deçan
1,0105C,0105C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,79,Deçan
1,0105C,0105C/02R,144,LËVIZJA VETËVENDOSJE!,40,Deçan
1,0105C,0105C/02R,130,ISA ELEZAJ,25,Deçan
1,0105C,0105C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,138,Deçan
1,0105C,0105C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0105C,0105C/03R,130,ISA ELEZAJ,4,Deçan
1,0105C,0105C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,132,Deçan
1,0105C,0105C/03R,144,LËVIZJA VETËVENDOSJE!,33,Deçan
1,0105C,0105C/04R,144,LËVIZJA VETËVENDOSJE!,49,Deçan
1,0105C,0105C/05D,144,LËVIZJA VETËVENDOSJE!,34,Deçan
1,0105C,0105C/05D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,102,Deçan
1,0105C,0105C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,81,Deçan
1,0106C,0106C/01R,144,LËVIZJA VETËVENDOSJE!,29,Deçan
1,0106C,0106C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,23,Deçan
1,0106C,0106C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,33,Deçan
1,0106C,0106C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,16,Deçan
1,0106C,0106C/03D,144,LËVIZJA VETËVENDOSJE!,19,Deçan
1,0106C,0106C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,224,Deçan
1,0106C,0106C/01R,130,ISA ELEZAJ,12,Deçan
1,0106C,0106C/02R,130,ISA ELEZAJ,6,Deçan
1,0106C,0106C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,15,Deçan
1,0106C,0106C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,147,Deçan
1,0106C,0106C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,196,Deçan
1,0106C,0106C/02R,144,LËVIZJA VETËVENDOSJE!,21,Deçan
1,0106C,0106C/03D,130,ISA ELEZAJ,7,Deçan
1,0106C,0106C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,50,Deçan
1,0106C,0106C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,4,Deçan
1,0107C,0107C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,1,Deçan
1,0107C,0107C/02D,130,ISA ELEZAJ,2,Deçan
1,0107C,0107C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,21,Deçan
1,0107C,0107C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,28,Deçan
1,0107C,0107C/02D,144,LËVIZJA VETËVENDOSJE!,20,Deçan
1,0107C,0107C/01R,130,ISA ELEZAJ,0,Deçan
1,0107C,0107C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,313,Deçan
1,0107C,0107C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,257,Deçan
1,0107C,0107C/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,2,Deçan
1,0107C,0107C/01R,144,LËVIZJA VETËVENDOSJE!,21,Deçan
1,0108C,0108C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,9,Deçan
1,0108C,0108C/03R,144,LËVIZJA VETËVENDOSJE!,52,Deçan
1,0108C,0108C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,169,Deçan
1,0108C,0108C/05D,160,LIDHJA DEMOKRATIKE E KOSOVËS,42,Deçan
1,0108C,0108C/01R,130,ISA ELEZAJ,7,Deçan
1,0108C,0108C/02R,144,LËVIZJA VETËVENDOSJE!,76,Deçan
1,0108C,0108C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,115,Deçan
1,0108C,0108C/03R,130,ISA ELEZAJ,9,Deçan
1,0108C,0108C/05D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,130,Deçan
1,0108C,0108C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,4,Deçan
1,0108C,0108C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,131,Deçan
1,0108C,0108C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,100,Deçan
1,0108C,0108C/05D,177,PARTIA DEMOKRATIKE E KOSOVËS,1,Deçan
1,0108C,0108C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,74,Deçan
1,0108C,0108C/04R,130,ISA ELEZAJ,13,Deçan
1,0108C,0108C/02R,130,ISA ELEZAJ,13,Deçan
1,0108C,0108C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,5,Deçan
1,0108C,0108C/05D,144,LËVIZJA VETËVENDOSJE!,29,Deçan
1,0108C,0108C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,159,Deçan
1,0108C,0108C/04R,144,LËVIZJA VETËVENDOSJE!,45,Deçan
1,0108C,0108C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,94,Deçan
1,0108C,0108C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,60,Deçan
1,0108C,0108C/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0108C,0108C/05D,130,ISA ELEZAJ,10,Deçan
1,0108C,0108C/01R,144,LËVIZJA VETËVENDOSJE!,61,Deçan
1,0110C,0110C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,238,Deçan
1,0110C,0110C/03D,130,ISA ELEZAJ,1,Deçan
1,0110C,0110C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,1,Deçan
1,0110C,0110C/01R,130,ISA ELEZAJ,2,Deçan
1,0110C,0110C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,186,Deçan
1,0110C,0110C/02R,144,LËVIZJA VETËVENDOSJE!,43,Deçan
1,0110C,0110C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,259,Deçan
1,0110C,0110C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,7,Deçan
1,0110C,0110C/03D,144,LËVIZJA VETËVENDOSJE!,51,Deçan
1,0110C,0110C/01R,144,LËVIZJA VETËVENDOSJE!,28,Deçan
1,0110C,0110C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,32,Deçan
1,0110C,0110C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,59,Deçan
1,0110C,0110C/02R,130,ISA ELEZAJ,5,Deçan
1,0110C,0110C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,9,Deçan
1,0110C,0110C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,61,Deçan
1,0111C,0111C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,19,Deçan
1,0111C,0111C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,44,Deçan
1,0111C,0111C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,182,Deçan
1,0111C,0111C/02R,130,ISA ELEZAJ,5,Deçan
1,0111C,0111C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,7,Deçan
1,0111C,0111C/01R,130,ISA ELEZAJ,3,Deçan
1,0111C,0111C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,14,Deçan
1,0111C,0111C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,12,Deçan
1,0111C,0111C/03D,130,ISA ELEZAJ,8,Deçan
1,0111C,0111C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,4,Deçan
1,0111C,0111C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,178,Deçan
1,0111C,0111C/02R,144,LËVIZJA VETËVENDOSJE!,44,Deçan
1,0111C,0111C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,174,Deçan
1,0111C,0111C/01R,144,LËVIZJA VETËVENDOSJE!,21,Deçan
1,0111C,0111C/03D,144,LËVIZJA VETËVENDOSJE!,11,Deçan
1,0112C,0112C/02D,144,LËVIZJA VETËVENDOSJE!,27,Deçan
1,0112C,0112C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,161,Deçan
1,0112C,0112C/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,7,Deçan
1,0112C,0112C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,17,Deçan
1,0112C,0112C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0112C,0112C/01R,130,ISA ELEZAJ,2,Deçan
1,0112C,0112C/02D,130,ISA ELEZAJ,3,Deçan
1,0112C,0112C/01R,144,LËVIZJA VETËVENDOSJE!,16,Deçan
1,0112C,0112C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,33,Deçan
1,0112C,0112C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,115,Deçan
1,0113C,0113C/02D,160,LIDHJA DEMOKRATIKE E KOSOVËS,42,Deçan
1,0113C,0113C/02D,177,PARTIA DEMOKRATIKE E KOSOVËS,21,Deçan
1,0113C,0113C/01R,130,ISA ELEZAJ,2,Deçan
1,0113C,0113C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,39,Deçan
1,0113C,0113C/01R,144,LËVIZJA VETËVENDOSJE!,27,Deçan
1,0113C,0113C/02D,144,LËVIZJA VETËVENDOSJE!,40,Deçan
1,0113C,0113C/02D,130,ISA ELEZAJ,1,Deçan
1,0113C,0113C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,198,Deçan
1,0113C,0113C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,11,Deçan
1,0113C,0113C/02D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,209,Deçan
1,0114C,0114C/03D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,134,Deçan
1,0114C,0114C/02R,144,LËVIZJA VETËVENDOSJE!,37,Deçan
1,0114C,0114C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,6,Deçan
1,0114C,0114C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,148,Deçan
1,0114C,0114C/03D,130,ISA ELEZAJ,2,Deçan
1,0114C,0114C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,7,Deçan
1,0114C,0114C/03D,177,PARTIA DEMOKRATIKE E KOSOVËS,3,Deçan
1,0114C,0114C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,139,Deçan
1,0114C,0114C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,63,Deçan
1,0114C,0114C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,60,Deçan
1,0114C,0114C/03D,144,LËVIZJA VETËVENDOSJE!,26,Deçan
1,0114C,0114C/01R,130,ISA ELEZAJ,16,Deçan
1,0114C,0114C/02R,130,ISA ELEZAJ,2,Deçan
1,0114C,0114C/03D,160,LIDHJA DEMOKRATIKE E KOSOVËS,54,Deçan
1,0114C,0114C/01R,144,LËVIZJA VETËVENDOSJE!,52,Deçan
1,CB101,CB101/001,130,ISA ELEZAJ,2,Deçan
1,CB101,CB101/001,177,PARTIA DEMOKRATIKE E KOSOVËS,5,Deçan
1,BM001,BM001/001,160,LIDHJA DEMOKRATIKE E KOSOVËS,153,Deçan
1,BM001,BM001/001,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,235,Deçan
1,BM001,BM001/001,177,PARTIA DEMOKRATIKE E KOSOVËS,1,Deçan
1,BM001,BM001/001,130,ISA ELEZAJ,4,Deçan
1,BM001,BM001/001,144,LËVIZJA VETËVENDOSJE!,35,Deçan
1,CB101,CB101/001,144,LËVIZJA VETËVENDOSJE!,37,Deçan
1,CB101,CB101/001,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,140,Deçan
1,CB101,CB101/001,160,LIDHJA DEMOKRATIKE E KOSOVËS,26,Deçan
2,0201C,0201C/01R,160,LIDHJA DEMOKRATIKE E KOSOVËS,9,Gjakovë
2,0201C,0201C/03R,119,NISMA SOCIALDEMOKRATE,1,Gjakovë
2,0201C,0201C/03R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,138,Gjakovë
2,0201C,0201C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,7,Gjakovë
2,0201C,0201C/02R,119,NISMA SOCIALDEMOKRATE,2,Gjakovë
2,0201C,0201C/06R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,129,Gjakovë
2,0201C,0201C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,14,Gjakovë
2,0201C,0201C/04R,144,LËVIZJA VETËVENDOSJE!,211,Gjakovë
2,0201C,0201C/02R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,127,Gjakovë
2,0201C,0201C/06R,160,LIDHJA DEMOKRATIKE E KOSOVËS,4,Gjakovë
2,0201C,0201C/02R,177,PARTIA DEMOKRATIKE E KOSOVËS,4,Gjakovë
2,0201C,0201C/06R,177,PARTIA DEMOKRATIKE E KOSOVËS,5,Gjakovë
2,0201C,0201C/07D,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,2,Gjakovë
2,0201C,0201C/01R,144,LËVIZJA VETËVENDOSJE!,152,Gjakovë
2,0201C,0201C/03R,177,PARTIA DEMOKRATIKE E KOSOVËS,11,Gjakovë
2,0201C,0201C/04R,177,PARTIA DEMOKRATIKE E KOSOVËS,6,Gjakovë
2,0201C,0201C/07D,160,LIDHJA DEMOKRATIKE E KOSOVËS,7,Gjakovë
2,0201C,0201C/02R,144,LËVIZJA VETËVENDOSJE!,248,Gjakovë
2,0201C,0201C/07D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,120,Gjakovë
2,0201C,0201C/05R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,148,Gjakovë
2,0201C,0201C/01R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,142,Gjakovë
2,0201C,0201C/03R,160,LIDHJA DEMOKRATIKE E KOSOVËS,13,Gjakovë
2,0201C,0201C/01R,177,PARTIA DEMOKRATIKE E KOSOVËS,21,Gjakovë
2,0201C,0201C/06R,144,LËVIZJA VETËVENDOSJE!,213,Gjakovë
2,0201C,0201C/05R,160,LIDHJA DEMOKRATIKE E KOSOVËS,9,Gjakovë
2,0201C,0201C/04R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,139,Gjakovë
2,0201C,0201C/05R,144,LËVIZJA VETËVENDOSJE!,169,Gjakovë
2,0201C,0201C/04R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,10,Gjakovë
2,0201C,0201C/07D,119,NISMA SOCIALDEMOKRATE,4,Gjakovë
2,0201C,0201C/04R,119,NISMA SOCIALDEMOKRATE,5,Gjakovë
2,0201C,0201C/01R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,4,Gjakovë
2,0201C,0201C/07D,144,LËVIZJA VETËVENDOSJE!,232,Gjakovë
2,0202C,0202C/06R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,9,Gjakovë
2,0202C,0202C/02R,160,LIDHJA DEMOKRATIKE E KOSOVËS,5,Gjakovë
2,0202C,0202C/11D,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,1,Gjakovë
2,0202C,0202C/11D,119,NISMA SOCIALDEMOKRATE,0,Gjakovë
2,0202C,0202C/04R,160,LIDHJA DEMOKRATIKE E KOSOVËS,5,Gjakovë
2,0202C,0202C/02R,144,LËVIZJA VETËVENDOSJE!,209,Gjakovë
2,0202C,0202C/06R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,116,Gjakovë
2,0202C,0202C/06R,144,LËVIZJA VETËVENDOSJE!,213,Gjakovë
2,0201C,0201C/02R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,7,Gjakovë
2,0201C,0201C/05R,177,PARTIA DEMOKRATIKE E KOSOVËS,8,Gjakovë
2,0201C,0201C/06R,119,NISMA SOCIALDEMOKRATE,6,Gjakovë
2,0201C,0201C/06R,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,10,Gjakovë
2,0201C,0201C/07D,177,PARTIA DEMOKRATIKE E KOSOVËS,12,Gjakovë
2,0202C,0202C/04R,119,NISMA SOCIALDEMOKRATE,1,Gjakovë
2,0202C,0202C/10R,119,NISMA SOCIALDEMOKRATE,1,Gjakovë
2,0202C,0202C/07R,144,LËVIZJA VETËVENDOSJE!,210,Gjakovë
2,0202C,0202C/06R,177,PARTIA DEMOKRATIKE E KOSOVËS,7,Gjakovë
2,0202C,0202C/05R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,125,Gjakovë
2,0202C,0202C/01R,144,LËVIZJA VETËVENDOSJE!,125,Gjakovë
2,0202C,0202C/03R,119,NISMA SOCIALDEMOKRATE,2,Gjakovë
2,0202C,0202C/11D,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,103,Gjakovë
2,0202C,0202C/05R,177,PARTIA DEMOKRATIKE E KOSOVËS,10,Gjakovë
2,0202C,0202C/03R,144,LËVIZJA VETËVENDOSJE!,109,Gjakovë
2,0202C,0202C/07R,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,130,Gjakovë
